29311,7531 Tulle,75,Nouvelle-Aquitaine,7531,Tulle,032014,15866,16153,90296679,93952837
29339,0063 Ussel,75,Nouvelle-Aquitaine,63,Ussel,032014,9124,9261,51923306,54458688
29374,7602 Albi,76,Occitanie,7602,Albi,032014,47150,47720,274737847,285538446
29520,7610 Castres-Mazamet,76,Occitanie,7610,Castres-Mazamet,032014,32427,32715,207065342,213614770
29583,7612 Foix-Pamiers,76,Occitanie,7612,Foix-Pamiers,032014,23634,23923,136634522,141820135
29616,7614 Millau,76,Occitanie,7614,Millau,032014,12531,12828,71224399,74668471
29800,7625 Toulouse,76,Occitanie,7625,Toulouse,032014,398611,400362,2972698475,3075950632
29833,7601 Agde-Pézenas,76,Occitanie,7601,Agde-Pézenas,032014,12777,14549,69260868,80743782
29896,7605 Bagnols-sur-Cèze,76,Occitanie,7605,Bagnols-sur-Cèze,032014,17009,17175,132584196,137007888
29940,7606 Béziers,76,Occitanie,7606,Béziers,032014,41064,42226,235023812,248885947
30030,7612 Foix-Pamiers,76,Occitanie,7612,Foix-Pamiers,032014,242,249,1433890,1488022
30066,7613 Mende,76,Occitanie,7613,Mende,032014,16174,16730,84975374,90095123
30095,7614 Millau,76,Occitanie,7614,Millau,032014,231,254,1111637,1244043
30375,8401 Annecy,84,Auvergne-Rhône-Alpes,8401,Annecy,032014,86479,86828,587829754,607210630
30447,8404 Belley,84,Auvergne-Rhône-Alpes,8404,Belley,032014,9472,9554,58787417,61639129
30474,8405 Bourg en Bresse,84,Auvergne-Rhône-Alpes,8405,Bourg en Bresse,032014,66001,66458,417223047,436957441
30546,8407 Chambéry,84,Auvergne-Rhône-Alpes,8407,Chambéry,032014,68765,69164,447118308,463628757
30582,8409 Grenoble,84,Auvergne-Rhône-Alpes,8409,Grenoble,032014,191159,189688,1487259279,1483373488
30678,8413 La Tarentaise,84,Auvergne-Rhône-Alpes,8413,La Tarentaise,032014,49864,38436,319996021,257131016
30804,8417 Le Livradois,84,Auvergne-Rhône-Alpes,8417,Le Livradois,032014,1370,1377,7490306,7675806
30838,8418 Le Mont Blanc,84,Auvergne-Rhône-Alpes,8418,Le Mont Blanc,032014,21863,19656,142812940,129983614
30871,8419 Le Puy en Velay,84,Auvergne-Rhône-Alpes,8419,Le Puy en Velay,032014,255,295,1125714,1381355
30929,8421 Lyon,84,Auvergne-Rhône-Alpes,8421,Lyon,032014,639405,641013,4894056118,4962878280
30962,8422 Montélimar,84,Auvergne-Rhône-Alpes,8422,Montélimar,032014,23787,24709,155474233,163097078
30992,8425 Oyonnax,84,Auvergne-Rhône-Alpes,8425,Oyonnax,032014,19629,19609,133537161,136099562
31019,8426 Roanne,84,Auvergne-Rhône-Alpes,8426,Roanne,032014,31684,31900,187616470,195324385
31140,8431 Valence,84,Auvergne-Rhône-Alpes,8431,Valence,032014,79716,80620,508135391,522821781
31232,8435 Voiron,84,Auvergne-Rhône-Alpes,8435,Voiron,032014,37481,37912,241124503,246890134
31354,8403 Aurillac,84,Auvergne-Rhône-Alpes,8403,Aurillac,032014,18392,18685,101006334,105314041
31446,8417 Le Livradois,84,Auvergne-Rhône-Alpes,8417,Le Livradois,032014,15712,15958,94896858,98608555
31482,8419 Le Puy en Velay,84,Auvergne-Rhône-Alpes,8419,Le Puy en Velay,032014,24255,24633,132779343,139305683
31579,8424 Moulins,84,Auvergne-Rhône-Alpes,8424,Moulins,032014,20298,20482,112718685,118369535
31620,8428 Saint Etienne,84,Auvergne-Rhône-Alpes,8428,Saint Etienne,032014,3205,3213,18747289,19392601
31735,9301 Aix-en-Provence,93,Provence-Alpes-Côte d'Azur,9301,Aix-en-Provence,032014,120570,121440,849205480,863978304
