31086,8428 Saint Etienne,84,Auvergne-Rhône-Alpes,8428,Saint Etienne,032018,137007,138014,934999409,977753819
31203,8434 Villefranche-sur-Saône,84,Auvergne-Rhône-Alpes,8434,Villefranche-sur-Saône,032018,41695,41937,277422790,288274315
31390,8408 Clermont-Ferrand,84,Auvergne-Rhône-Alpes,8408,Clermont-Ferrand,032018,137041,137674,989583480,1031412878
31455,8417 Le Livradois,84,Auvergne-Rhône-Alpes,8417,Le Livradois,032018,15683,15930,99457018,103618167
31653,8429 Saint Flour,84,Auvergne-Rhône-Alpes,8429,Saint Flour,032018,5960,6113,33118952,34054416
31768,9302 Briançon,93,Provence-Alpes-Côte d'Azur,9302,Briançon,032018,10669,9029,67176035,57099923
31880,9306 Cavaillon,93,Provence-Alpes-Côte d'Azur,9306,Cavaillon,032018,27004,27900,178260555,188675705
31977,9309 Fréjus,93,Provence-Alpes-Côte d'Azur,9309,Fréjus,032018,27067,28277,172407622,187145615
32252,9318 Toulon,93,Provence-Alpes-Côte d'Azur,9318,Toulon,032018,121415,124179,779911866,825050234
32282,0052 Arles,93,Provence-Alpes-Côte d'Azur,52,Arles,032018,26442,27344,167084495,175682022
32319,0053 Avignon,93,Provence-Alpes-Côte d'Azur,53,Avignon,032018,71713,72495,479548372,496709004
32351,0055 Bollène-Pierrelatte,93,Provence-Alpes-Côte d'Azur,55,Bollène-Pierrelatte,032018,5425,5457,34493209,35907798
32407,9401 Ajaccio,94,Corse,9401,Ajaccio,032018,26873,28532,176103822,194095189
32439,9402 Bastia,94,Corse,9402,Bastia,032018,27028,28431,170928228,185172498
32535,9405 Ghisonaccia,94,Corse,9405,Ghisonaccia,032018,3047,3299,17417975,19226736
32572,9406 Porto-Vecchio,94,Corse,9406,Porto-Vecchio,032018,7725,9839,47552716,63030248
58,0102 Est Grande Terre,1,Guadeloupe,102,Est Grande Terre,032019,6328,6165,37682822,37958217
293,0204 Le Nord-Caraibe,2,Martinique,204,Le Nord-Caraibe,032019,2934,2985,17964202,18684946
415,0206 Le Sud-Caraibe,2,Martinique,206,Le Sud-Caraibe,032019,9998,9939,64659324,66085567
496,3221 Soissons,32,Hauts-de-France,3221,Soissons,032019,30710,31087,201580685,211452103
553,0302 Ouest-Guyanais,3,Guyane,302,Ouest-Guyanais,032019,2411,2409,13550257,13970891
663,0401 L'Est,4,La Réunion,401,L'Est,032019,13400,13458,75976950,78886042
872,3206 Boulogne-sur-Mer,32,Hauts-de-France,3206,Boulogne-sur-Mer,032019,37157,37806,229230245,240718054
911,1101 Cergy-Vexin,11,Île-de-France,1101,Cergy-Vexin,032019,139199,140149,1071707770,1083179950
940,3207 Calais,32,Hauts-de-France,3207,Calais,032019,30752,31036,198679302,207710142
