27897,2804 Caen,28,Normandie,2804,Caen,092003,129326,128633,652548168,661349260
27925,2805 Cherbourg en Cotentin,28,Normandie,2805,Cherbourg en Cotentin,092003,39099,38908,198741720,201912251
28049,2811 Honfleur Pont-Audemer,28,Normandie,2811,Honfleur Pont-Audemer,092003,11306,10930,57036225,53310169
28084,2812 L'Aigle,28,Normandie,2812,L'Aigle,092003,8401,8379,39928716,40627856
28114,2814 Lisieux,28,Normandie,2814,Lisieux,092003,19039,18920,92054486,92697086
28283,3201 Abbeville,32,Hauts-de-France,3201,Abbeville,092003,16764,16356,76504058,74390662
28345,3209 Château-Thierry,32,Hauts-de-France,3209,Château-Thierry,092003,12669,12630,62239721,63904769
28423,7526 Royan,75,Nouvelle-Aquitaine,7526,Royan,092003,21670,19352,96531112,83180757
28503,7530 Thouars,75,Nouvelle-Aquitaine,7530,Thouars,092003,15071,14981,66925302,67019472
28536,7501 Agen,75,Nouvelle-Aquitaine,7501,Agen,092003,32538,32359,153041780,155602043
28565,7502 Angoulême,75,Nouvelle-Aquitaine,7502,Angoulême,092003,4,3,10896,9358
28624,7504 Bergerac,75,Nouvelle-Aquitaine,7504,Bergerac,092003,20468,20240,93161861,93478703
28678,7507 Brive-la-Gaillarde,75,Nouvelle-Aquitaine,7507,Brive-la-Gaillarde,092003,4477,4466,22791666,23780086
28734,7513 La Teste-de-Buch,75,Nouvelle-Aquitaine,7513,La Teste-de-Buch,092003,23070,21853,107308488,101413703
28773,7514 Langon,75,Nouvelle-Aquitaine,7514,Langon,092003,15393,15458,67731657,68012751
28912,7518 Marmande,75,Nouvelle-Aquitaine,7518,Marmande,092003,18665,18513,84593260,84097670
29066,7527 Saint-Junien,75,Nouvelle-Aquitaine,7527,Saint-Junien,092003,11,11,38865,38878
29103,7529 Sarlat-La-Canéda,75,Nouvelle-Aquitaine,7529,Sarlat-La-Canéda,092003,11656,10728,50594709,46217192
29198,7511 Guéret,75,Nouvelle-Aquitaine,7511,Guéret,092003,20305,20177,89915891,90067717
29479,7609 Castelsarrasin-Moissac,76,Occitanie,7609,Castelsarrasin-Moissac,092003,11340,11155,53928456,53820871
29544,7611 Figeac-Villefranche,76,Occitanie,7611,Figeac-Villefranche,092003,19450,19187,84242268,85108341
29636,7615 Montauban,76,Occitanie,7615,Montauban,092003,31644,31533,146330876,147779891
29721,7622 Saint-Gaudens,76,Occitanie,7622,Saint-Gaudens,092003,20160,19952,89263434,89854184
29788,7625 Toulouse,76,Occitanie,7625,Toulouse,092003,325170,326043,1835970392,1912484539
29821,7601 Agde-Pézenas,76,Occitanie,7601,Agde-Pézenas,092003,15062,13296,66202631,57133002
30215,7620 Perpignan,76,Occitanie,7620,Perpignan,092003,86100,83043,393437808,381026888
30244,7623 Sète,76,Occitanie,7623,Sète,092003,16396,16014,74752903,73777004
30270,7625 Toulouse,76,Occitanie,7625,Toulouse,092003,17,17,44715,45898
30302,0052 Arles,76,Occitanie,52,Arles,092003,3945,3920,17775593,18391859
30432,8404 Belley,84,Auvergne-Rhône-Alpes,8404,Belley,092003,10075,10014,51262547,51264456
30606,8411 La Maurienne,84,Auvergne-Rhône-Alpes,8411,La Maurienne,092003,11001,11695,56764426,60007139
30761,8416 Le Genevois Français,84,Auvergne-Rhône-Alpes,8416,Le Genevois Français,092003,54106,53936,273674082,279436896
30793,8417 Le Livradois,84,Auvergne-Rhône-Alpes,8417,Le Livradois,092003,1194,1169,4833247,4802723
30825,8418 Le Mont Blanc,84,Auvergne-Rhône-Alpes,8418,Le Mont Blanc,092003,18164,18939,92445929,93373262
30858,8419 Le Puy en Velay,84,Auvergne-Rhône-Alpes,8419,Le Puy en Velay,092003,284,247,1076299,873691
30978,8425 Oyonnax,84,Auvergne-Rhône-Alpes,8425,Oyonnax,092003,24433,24355,136981615,137537097
31306,0064 Valréas,84,Auvergne-Rhône-Alpes,64,Valréas,092003,4680,4521,19361789,18827216
31696,0063 Ussel,84,Auvergne-Rhône-Alpes,63,Ussel,092003,5149,4969,21048779,20455699
31723,9301 Aix-en-Provence,93,Provence-Alpes-Côte d'Azur,9301,Aix-en-Provence,092003,99648,99825,539030224,553353310
31835,9305 Carpentras,93,Provence-Alpes-Côte d'Azur,9305,Carpentras,092003,14384,14071,66198760,65715173
32018,9311 Manosque,93,Provence-Alpes-Côte d'Azur,9311,Manosque,092003,18873,18398,101432582,101398759
32059,9312 Marseille,93,Provence-Alpes-Côte d'Azur,9312,Marseille,092003,328237,327907,1781939079,1824343341
32114,9314 Menton,93,Provence-Alpes-Côte d'Azur,9314,Menton,092003,11125,10851,52314959,50959943
32179,9316 Orange,93,Provence-Alpes-Côte d'Azur,9316,Orange,092003,12142,11926,57278344,56925981
32232,9318 Toulon,93,Provence-Alpes-Côte d'Azur,9318,Toulon,092003,108490,106482,511123551,506260182
32451,9403 Calvi,94,Corse,9403,Calvi,092003,4953,4061,22280280,17611555
32486,9404 Corte,94,Corse,9404,Corte,092003,1784,1720,7613155,7416426
32516,9405 Ghisonaccia,94,Corse,9405,Ghisonaccia,092003,2345,2260,10263257,9666085
35,0102 Est Grande Terre,1,Guadeloupe,102,Est Grande Terre,092004,3913,3968,18202809,18505305
96,0104 Région Pointoise,1,Guadeloupe,104,Région Pointoise,092004,46723,46921,263344010,273154312
128,0105 Sud Basse-Terre,1,Guadeloupe,105,Sud Basse-Terre,092004,7788,7803,35680938,36217501
216,0203 Le Nord-Atlantique,2,Martinique,203,Le Nord-Atlantique,092004,773,773,2945982,2951091
338,3217 Maubeuge,32,Hauts-de-France,3217,Maubeuge,092004,8500,8498,40823694,40972424
528,0054 Beauvais,32,Hauts-de-France,54,Beauvais,092004,60296,60336,328971458,339221828
592,0058 La Vallée de la Bresle-Vimeu,32,Hauts-de-France,58,La Vallée de la Bresle-Vimeu,092004,12656,12578,65427082,64233524
681,0402 L'Ouest,4,La Réunion,402,L'Ouest,092004,31851,31799,160546455,165969962
753,0403 Le Nord,4,La Réunion,403,Le Nord,092004,44629,44314,241795911,250221620
824,3206 Boulogne-sur-Mer,32,Hauts-de-France,3206,Boulogne-sur-Mer,092004,38396,38397,189470531,191493152
896,3207 Calais,32,Hauts-de-France,3207,Calais,092004,36431,36415,187543412,191918107
1239,1107 Meaux,11,Île-de-France,1107,Meaux,092004,31382,31438,166315501,170779568
1300,3217 Maubeuge,32,Hauts-de-France,3217,Maubeuge,092004,39676,39454,201759814,204437593
1374,3218 Roubaix-Tourcoing,32,Hauts-de-France,3218,Roubaix-Tourcoing,092004,101326,101164,532272624,547873491
1430,3219 Saint-Omer,32,Hauts-de-France,3219,Saint-Omer,092004,46242,45454,222715820,224684614
1588,4403 Charleville-Mézières,44,Grand Est,4403,Charleville-Mézières,092004,40604,40469,212735522,215915841
1662,4404 Chaumont,44,Grand Est,4404,Chaumont,092004,26848,26675,133048516,133544953
1732,4406 Épernay,44,Grand Est,4406,Épernay,092004,18825,18671,102076602,105108441
1741,1115 Versailles-Saint-Quentin,11,Île-de-France,1115,Versailles-Saint-Quentin,092004,230546,231170,1796334131,1903803245
1928,4421 Sedan,44,Grand Est,4421,Sedan,092004,17301,17209,89111070,91070522
1982,4425 Troyes,44,Grand Est,4425,Troyes,092004,66511,66523,321271484,323601314
2160,4401 Bar-le-Duc,44,Grand Est,4401,Bar-le-Duc,092004,17746,17678,87069119,88951986
2171,2407 Gien,24,Centre-Val de Loire,2407,Gien,092004,21180,21120,114915454,117712363
2235,2408 Loches,24,Centre-Val de Loire,2408,Loches,092004,9758,9627,43305128,43688705
2492,4412 Nancy,44,Grand Est,4412,Nancy,092004,143518,142616,753533827,777679485
2605,2414 Vendôme,24,Centre-Val de Loire,2414,Vendôme,092004,14530,14592,75126719,76028596
2727,0056 Cosne-Cours-sur-Loire,24,Centre-Val de Loire,56,Cosne-Cours-sur-Loire,092004,2912,2878,17396646,18117815
2871,0060 Nevers,24,Centre-Val de Loire,60,Nevers,092004,2338,2323,11764391,11970106
2939,0061 Nogent-le-Rotrou,24,Centre-Val de Loire,61,Nogent-le-Rotrou,092004,9656,9645,50271449,50698109
3112,4405 Colmar,44,Grand Est,4405,Colmar,092004,59494,59081,325000558,336190645
3176,4409 Haguenau,44,Grand Est,4409,Haguenau,092004,62498,62091,342974191,356618253
3242,4411 Mulhouse,44,Grand Est,4411,Mulhouse,092004,131504,131075,701582108,725642262
3285,2707 Chalon-sur-Saône,27,Bourgogne-Franche-Comté,2707,Chalon-sur-Saône,092004,43678,43509,234392906,240765818
3306,4418 Saint-Louis,44,Grand Est,4418,Saint-Louis,092004,18681,18532,105026291,109305320
3467,2710 Creusot-Montceau,27,Bourgogne-Franche-Comté,2710,Creusot-Montceau,092004,24781,24656,129764493,131897255
3529,2711 Dijon,27,Bourgogne-Franche-Comté,2711,Dijon,092004,113406,113267,611601951,629939062
