17435,0061 Nogent-le-Rotrou,28,Normandie,61,Nogent-le-Rotrou,032008,5498,5552,29256545,30572880
17560,3210 Compiègne,32,Hauts-de-France,3210,Compiègne,032008,54063,54780,335108048,347002216
17732,7501 Agen,75,Nouvelle-Aquitaine,7501,Agen,032008,34016,34549,182776950,190153324
17835,7504 Bergerac,75,Nouvelle-Aquitaine,7504,Bergerac,032008,20562,20909,105554410,110831809
17869,7505 Bordeaux,75,Nouvelle-Aquitaine,7505,Bordeaux,032008,318916,321812,1998546008,2061677372
17989,7514 Langon,75,Nouvelle-Aquitaine,7514,Langon,032008,16971,17242,84260177,87422795
18020,7515 Lesparre-Médoc,75,Nouvelle-Aquitaine,7515,Lesparre-Médoc,032008,7887,8518,38433887,42916242
18050,7516 Libourne,75,Nouvelle-Aquitaine,7516,Libourne,032008,24299,24607,132554678,136355132
18135,7519 Mont-de-Marsan,75,Nouvelle-Aquitaine,7519,Mont-de-Marsan,032008,25916,26423,131071245,138110036
18241,7523 Périgueux,75,Nouvelle-Aquitaine,7523,Périgueux,032008,46125,46748,235162802,245902079
18306,7529 Sarlat-La-Canéda,75,Nouvelle-Aquitaine,7529,Sarlat-La-Canéda,032008,10565,11420,49604450,55448221
18416,7517 Limoges,75,Nouvelle-Aquitaine,7517,Limoges,032008,76014,76674,426686078,443222459
18483,7531 Tulle,75,Nouvelle-Aquitaine,7531,Tulle,032008,16187,16478,79664170,83236935
18518,0063 Ussel,75,Nouvelle-Aquitaine,63,Ussel,032008,9914,10065,50832438,53397389
18545,7602 Albi,76,Occitanie,7602,Albi,032008,48296,48922,248232326,258068010
18674,7609 Castelsarrasin-Moissac,76,Occitanie,7609,Castelsarrasin-Moissac,032008,11715,12025,63832151,67352533
18735,7611 Figeac-Villefranche,76,Occitanie,7611,Figeac-Villefranche,032008,20559,20837,102008065,106394224
18868,7619 Nord-du-Lot,76,Occitanie,7619,Nord-du-Lot,032008,11730,12191,61065634,64976542
18961,7624 Tarbes-Lourdes,76,Occitanie,7624,Tarbes-Lourdes,032008,56563,57615,287817250,303633319
19027,7601 Agde-Pézenas,76,Occitanie,7601,Agde-Pézenas,032008,13615,15153,64262030,73328829
