8148,7625 Toulouse,76,Occitanie,7625,Toulouse,122008,373212,373141,2701127009,2548504148
8206,7603 Alès-Le Vigan,76,Occitanie,7603,Alès-Le Vigan,122008,31963,32266,171674709,165964408
8263,7606 Béziers,76,Occitanie,7606,Béziers,122008,42015,43141,235430521,226022590
8547,7620 Perpignan,76,Occitanie,7620,Perpignan,122008,88799,91249,499534806,482750151
8676,0053 Avignon,76,Occitanie,53,Avignon,122008,7719,7773,51966094,48810867
8793,8405 Bourg en Bresse,84,Auvergne-Rhône-Alpes,8405,Bourg en Bresse,122008,64348,64398,414227255,389046833
8905,8411 La Maurienne,84,Auvergne-Rhône-Alpes,8411,La Maurienne,122008,12153,11860,72002843,72630231
9064,8416 Le Genevois Français,84,Auvergne-Rhône-Alpes,8416,Le Genevois Français,122008,52902,52757,334227650,314194523
9100,8417 Le Livradois,84,Auvergne-Rhône-Alpes,8417,Le Livradois,122008,1369,1377,7252083,7073944
9154,8419 Le Puy en Velay,84,Auvergne-Rhône-Alpes,8419,Le Puy en Velay,122008,293,316,1236546,1249451
9187,8420 Les Sources de la Loire,84,Auvergne-Rhône-Alpes,8420,Les Sources de la Loire,122008,4522,4563,26945740,25399315
9223,8421 Lyon,84,Auvergne-Rhône-Alpes,8421,Lyon,122008,630473,627604,4645173045,4399336427
9316,8426 Roanne,84,Auvergne-Rhône-Alpes,8426,Roanne,122008,32644,32918,194262500,184068231
9639,0064 Valréas,84,Auvergne-Rhône-Alpes,64,Valréas,122008,4327,4447,22060007,21555063
9739,8410 Issoire,84,Auvergne-Rhône-Alpes,8410,Issoire,122008,17306,17324,99854855,95911798
9895,8424 Moulins,84,Auvergne-Rhône-Alpes,8424,Moulins,122008,21801,21934,128199462,120822842
9919,8428 Saint Etienne,84,Auvergne-Rhône-Alpes,8428,Saint Etienne,122008,3472,3490,20322770,19410630
10085,3214 Laon,32,Hauts-de-France,3214,Laon,122008,20111,20084,115216352,107512860
10118,3217 Maubeuge,32,Hauts-de-France,3217,Maubeuge,122008,7905,7941,46681979,43736112
10191,3221 Soissons,32,Hauts-de-France,3221,Soissons,122008,33229,33393,203648691,192619533
10333,3205 Béthune,32,Hauts-de-France,3205,Béthune,122008,51221,51329,322237450,303376964
10394,3207 Calais,32,Hauts-de-France,3207,Calais,122008,34684,35000,217951033,203563177
10426,3208 Cambrai,32,Hauts-de-France,3208,Cambrai,122008,33980,33721,188655959,180694479
10512,3215 Lens,32,Hauts-de-France,3215,Lens,122008,88083,88294,530571663,504182621
10543,3216 Lille,32,Hauts-de-France,3216,Lille,122008,314588,315317,2153901438,2025324552
10640,3219 Saint-Omer,32,Hauts-de-France,3219,Saint-Omer,122008,43360,43776,255368137,244995442
10707,4402 Châlons-en-Champagne,44,Grand Est,4402,Châlons-en-Champagne,122008,25967,26005,159841966,150161831
11057,4407 Épinal,44,Grand Est,4407,Épinal,122008,47883,48117,305626128,285238786
11089,4408 Forbach,44,Grand Est,4408,Forbach,122008,19780,19353,112881519,104923501
11118,4410 Metz,44,Grand Est,4410,Metz,122008,128827,129680,832694708,778891738
11216,4416 Saint-Avold,44,Grand Est,4416,Saint-Avold,122008,30236,30503,200423595,185051065
11248,4417 Saint-Dié-des-Vosges,44,Grand Est,4417,Saint-Dié-des-Vosges,122008,21030,21122,127619345,118550581
11286,4419 Sarrebourg,44,Grand Est,4419,Sarrebourg,122008,17340,17416,106708658,96906415
11439,4427 Vitry-le-François Saint-Dizier,44,Grand Est,4427,Vitry-le-François Saint-Dizier,122008,1127,1136,6273636,5936628
11528,4411 Mulhouse,44,Grand Est,4411,Mulhouse,122008,125660,125757,831537325,766443016
11559,4418 Saint-Louis,44,Grand Est,4418,Saint-Louis,122008,18708,18758,132711333,119792317
11657,4422 Sélestat,44,Grand Est,4422,Sélestat,122008,24560,24690,164505473,151595553
11687,4423 Strasbourg,44,Grand Est,4423,Strasbourg,122008,239761,235967,1670672474,1539293995
11776,5203 Challans,52,Pays de la Loire,5203,Challans,122008,30502,31906,174098564,172739659
11965,5209 La Flèche,52,Pays de la Loire,5209,La Flèche,122008,11912,12043,69414373,66300026
11993,5210 La Roche-sur-Yon,52,Pays de la Loire,5210,La Roche-sur-Yon,122008,46081,46257,282563335,267078122
12059,5212 Le Mans,52,Pays de la Loire,5212,Le Mans,122008,101099,101092,645987180,609525363
