32231,9318 Toulon,93,Provence-Alpes-Côte d'Azur,9318,Toulon,122002,104272,106281,513587068,492490002
32385,9401 Ajaccio,94,Corse,9401,Ajaccio,122002,22160,23202,116795444,112572621
32424,9402 Bastia,94,Corse,9402,Bastia,122002,21757,22108,108539617,103872136
32513,9405 Ghisonaccia,94,Corse,9405,Ghisonaccia,122002,2089,2166,8809940,8914998
32,0102 Est Grande Terre,1,Guadeloupe,102,Est Grande Terre,122003,3808,3881,17701794,17256015
185,0202 Le Centre agglomération,2,Martinique,202,Le Centre agglomération,122003,45343,44959,285472015,260311396
214,0203 Le Nord-Atlantique,2,Martinique,203,Le Nord-Atlantique,122003,749,749,2947794,2803263
265,0204 Le Nord-Caraibe,2,Martinique,204,Le Nord-Caraibe,122003,2009,1961,10725906,9947721
282,3214 Laon,32,Hauts-de-France,3214,Laon,122003,19450,19385,100276773,93231796
394,3220 Saint-Quentin,32,Hauts-de-France,3220,Saint-Quentin,122003,59353,59785,326898659,305296612
452,3221 Soissons,32,Hauts-de-France,3221,Soissons,122003,32135,32354,177712726,167575088
509,0302 Ouest-Guyanais,3,Guyane,302,Ouest-Guyanais,122003,1375,1382,5598669,5385877
590,0058 La Vallée de la Bresle-Vimeu,32,Hauts-de-France,58,La Vallée de la Bresle-Vimeu,122003,12513,12605,65381618,62089924
625,0401 L'Est,4,La Réunion,401,L'Est,122003,9097,8898,42154448,39297235
646,3203 Arras,32,Hauts-de-France,3203,Arras,122003,46631,46510,247244124,232033731
716,3204 Berck,32,Hauts-de-France,3204,Berck,122003,26821,27169,131164741,126085061
825,0404 Le Sud,4,La Réunion,404,Le Sud,122003,29819,29591,140803066,129904942
892,3207 Calais,32,Hauts-de-France,3207,Calais,122003,36546,36740,204735905,190541565
933,1102 Coulommiers,11,Île-de-France,1102,Coulommiers,122003,9625,9665,52389624,49346626
1234,3216 Lille,32,Hauts-de-France,3216,Lille,122003,290332,291185,1759178966,1652873342
1235,1107 Meaux,11,Île-de-France,1107,Meaux,122003,31662,31554,180194922,169204447
1611,1113 Saclay,11,Île-de-France,1113,Saclay,122003,156577,156385,1188978030,1130905241
1728,4406 Épernay,44,Grand Est,4406,Épernay,122003,18483,18605,114754680,102377862
1803,2401 Blois,24,Centre-Val de Loire,2401,Blois,122003,46931,47055,263264917,247804319
1909,2403 Chartres,24,Centre-Val de Loire,2403,Chartres,122003,51543,51704,303220095,286344274
1926,4421 Sedan,44,Grand Est,4421,Sedan,122003,16560,16705,92694861,86788352
1980,4425 Troyes,44,Grand Est,4425,Troyes,122003,66055,66557,334773074,317250655
2047,2405 Châteauroux,24,Centre-Val de Loire,2405,Châteauroux,122003,50558,50692,261556759,246873695
2107,2406 Chinon,24,Centre-Val de Loire,2406,Chinon,122003,8990,9166,51809935,50272795
2359,2410 Orléans,24,Centre-Val de Loire,2410,Orléans,122003,130381,130693,789269660,743644663
2413,2411 Pithiviers,24,Centre-Val de Loire,2411,Pithiviers,122003,16274,16356,91931987,86370286
2422,4410 Metz,44,Grand Est,4410,Metz,122003,129627,129990,742472186,692685086
2490,4412 Nancy,44,Grand Est,4412,Nancy,122003,143011,142870,818025395,763770451
2550,4414 Remiremont,44,Grand Est,4414,Remiremont,122003,26090,26420,133777867,127813336
2601,2414 Vendôme,24,Centre-Val de Loire,2414,Vendôme,122003,14631,14809,78349068,74641639
2666,4417 Saint-Dié-des-Vosges,44,Grand Est,4417,Saint-Dié-des-Vosges,122003,23132,23261,126224443,117644532
2867,0060 Nevers,24,Centre-Val de Loire,60,Nevers,122003,2382,2376,12266749,11653767
3009,2701 Autun,27,Bourgogne-Franche-Comté,2701,Autun,122003,8545,8575,42194748,39229532
3106,4405 Colmar,44,Grand Est,4405,Colmar,122003,58820,58775,357210141,327604183
3174,4409 Haguenau,44,Grand Est,4409,Haguenau,122003,61893,61859,383016326,348103038
3304,4418 Saint-Louis,44,Grand Est,4418,Saint-Louis,122003,18440,18552,120402172,108679105
3351,2708 Charolais,27,Bourgogne-Franche-Comté,2708,Charolais,122003,19874,19947,100198338,95968196
3514,4422 Sélestat,44,Grand Est,4422,Sélestat,122003,23242,23404,139308939,127846413
3572,4423 Strasbourg,44,Grand Est,4423,Strasbourg,122003,234812,231417,1468517284,1347097258
3877,0059 Mâcon,27,Bourgogne-Franche-Comté,59,Mâcon,122003,32885,33051,175016109,164118591
4009,2705 Belfort,27,Bourgogne-Franche-Comté,2705,Belfort,122003,44788,45179,262789507,247494958
4064,5208 La Ferté-Bernard,52,Pays de la Loire,5208,La Ferté-Bernard,122003,18377,18416,102830837,96183523
4135,2711 Dijon,27,Bourgogne-Franche-Comté,2711,Dijon,122003,25,25,187030,168089
4187,2712 Dole,27,Bourgogne-Franche-Comté,2712,Dole,122003,16238,16326,90878162,84930043
4338,5212 Le Mans,52,Pays de la Loire,5212,Le Mans,122003,99048,99366,562003623,531663765
4663,2808 Evreux,28,Normandie,2808,Evreux,122003,49906,50062,275079081,260092308
4729,2811 Honfleur Pont-Audemer,28,Normandie,2811,Honfleur Pont-Audemer,122003,10445,10394,52008548,49369097
4868,5220 Saumur,52,Pays de la Loire,5220,Saumur,122003,20225,20381,97585965,94074876
4925,2815 Rouen,28,Normandie,2815,Rouen,122003,199878,200118,1175372515,1103324110
5149,0057 Dreux,28,Normandie,57,Dreux,122003,3200,3259,17220665,16707881
5221,0058 La Vallée de la Bresle-Vimeu,28,Normandie,58,La Vallée de la Bresle-Vimeu,122003,13623,13765,79328200,74855540
5406,5306 Guingamp,53,Bretagne,5306,Guingamp,122003,11726,11867,59459211,56538083
